Date,Hour,Footfall
2024-04-03,20,11
2024-04-03,21,12
2024-04-03,22,31
2024-04-03,23,45
2024-04-04,0,47
2024-04-04,1,35
2024-04-04,2,29
2024-04-04,3,10
2024-04-04,4,42
2024-04-04,5,15
2024-04-04,6,19
2024-04-04,7,25
2024-04-04,8,5
2024-04-04,9,30
2024-04-04,10,49
2024-04-04,11,50
2024-04-04,12,31
2024-04-04,13,50
2024-04-04,14,14
2024-04-04,15,13
2024-04-04,16,29
2024-04-04,17,10
2024-04-04,18,15
2024-04-04,19,16
2024-04-04,20,47
2024-04-04,21,25
2024-04-04,22,22
2024-04-04,23,42
2024-04-05,0,9
2024-04-05,1,42
2024-04-05,2,25
2024-04-05,3,9
2024-04-05,4,39
2024-04-05,5,33
2024-04-05,6,12
2024-04-05,7,41
2024-04-05,8,33
2024-04-05,9,22
2024-04-05,10,37
2024-04-05,11,44
2024-04-05,12,28
2024-04-05,13,14
2024-04-05,14,48
2024-04-05,15,13
2024-04-05,16,27
2024-04-05,17,41
2024-04-05,18,43
2024-04-05,19,21
2024-04-05,20,44
2024-04-05,21,44
2024-04-05,22,44
2024-04-05,23,17
2024-04-06,0,39
2024-04-06,1,16
2024-04-06,2,46
2024-04-06,3,34
2024-04-06,4,40
2024-04-06,5,47
2024-04-06,6,8
2024-04-06,7,10
2024-04-06,8,31
2024-04-06,9,12
2024-04-06,10,36
2024-04-06,11,37
2024-04-06,12,21
2024-04-06,13,5
2024-04-06,14,15
2024-04-06,15,35
2024-04-06,16,22
2024-04-06,17,24
2024-04-06,18,8
2024-04-06,19,36
2024-04-06,20,32
2024-04-06,21,40
2024-04-06,22,44
2024-04-06,23,11
2024-04-07,0,14
2024-04-07,1,33
2024-04-07,2,43
2024-04-07,3,23
2024-04-07,4,24
2024-04-07,5,38
2024-04-07,6,20
2024-04-07,7,19
2024-04-07,8,16
2024-04-07,9,36
2024-04-07,10,10
2024-04-07,11,41
2024-04-07,12,49
2024-04-07,13,17
2024-04-07,14,21
2024-04-07,15,30
2024-04-07,16,14
2024-04-07,17,8
2024-04-07,18,42
2024-04-07,19,28
2024-04-07,20,28
2024-04-07,21,32
2024-04-07,22,30
2024-04-07,23,9
2024-04-08,0,26
2024-04-08,1,11
2024-04-08,2,46
2024-04-08,3,21
2024-04-08,4,7
2024-04-08,5,29
2024-04-08,6,11
2024-04-08,7,5
2024-04-08,8,25
2024-04-08,9,19
2024-04-08,10,42
2024-04-08,11,11
2024-04-08,12,18
2024-04-08,13,23
2024-04-08,14,16
2024-04-08,15,32
2024-04-08,16,8
2024-04-08,17,29
2024-04-08,18,26
2024-04-08,19,37
2024-04-08,20,33
2024-04-08,21,9
2024-04-08,22,46
2024-04-08,23,7
2024-04-09,0,41
2024-04-09,1,50
2024-04-09,2,8
2024-04-09,3,44
2024-04-09,4,25
2024-04-09,5,6
2024-04-09,6,27
2024-04-09,7,36
2024-04-09,8,34
2024-04-09,9,21
2024-04-09,10,26
2024-04-09,11,28
2024-04-09,12,35
2024-04-09,13,7
2024-04-09,14,22
2024-04-09,15,5
2024-04-09,16,30
2024-04-09,17,18
2024-04-09,18,18
2024-04-09,19,27
2024-04-09,20,9
2024-04-09,21,25
2024-04-09,22,24
2024-04-09,23,48
2024-04-10,0,18
2024-04-10,1,30
2024-04-10,2,15
2024-04-10,3,22
2024-04-10,4,40
2024-04-10,5,50
2024-04-10,6,19
2024-04-10,7,18
2024-04-10,8,39
2024-04-10,9,46
2024-04-10,10,25
2024-04-10,11,26
2024-04-10,12,19
2024-04-10,13,27
2024-04-10,14,23
2024-04-10,15,24
2024-04-10,16,6
2024-04-10,17,11
2024-04-10,18,35
2024-04-10,19,27
2024-04-10,20,6
2024-04-10,21,34
2024-04-10,22,49
2024-04-10,23,31
2024-04-11,0,42
2024-04-11,1,26
2024-04-11,2,25
2024-04-11,3,14
2024-04-11,4,26
2024-04-11,5,36
2024-04-11,6,21
2024-04-11,7,50
2024-04-11,8,45
2024-04-11,9,31
2024-04-11,10,22
2024-04-11,11,36
2024-04-11,12,28
2024-04-11,13,8
2024-04-11,14,25
2024-04-11,15,31
2024-04-11,16,29
2024-04-11,17,44
2024-04-11,18,19
2024-04-11,19,21
2024-04-11,20,25
2024-04-11,21,39
2024-04-11,22,11
2024-04-11,23,39
2024-04-12,0,37
2024-04-12,1,8
2024-04-12,2,42
2024-04-12,3,31
2024-04-12,4,33
2024-04-12,5,48
2024-04-12,6,15
2024-04-12,7,39
2024-04-12,8,23
2024-04-12,9,21
2024-04-12,10,29
2024-04-12,11,48
2024-04-12,12,49
2024-04-12,13,36
2024-04-12,14,37
2024-04-12,15,49
2024-04-12,16,19
2024-04-12,17,27
2024-04-12,18,7
2024-04-12,19,15
2024-04-12,20,16
2024-04-12,21,44
2024-04-12,22,46
2024-04-12,23,16
2024-04-13,0,36
2024-04-13,1,34
2024-04-13,2,21
2024-04-13,3,34
2024-04-13,4,13
2024-04-13,5,18
2024-04-13,6,26
2024-04-13,7,43
2024-04-13,8,50
2024-04-13,9,7
2024-04-13,10,17
2024-04-13,11,43
2024-04-13,12,35
2024-04-13,13,49
2024-04-13,14,9
2024-04-13,15,19
2024-04-13,16,8
2024-04-13,17,10
2024-04-13,18,44
2024-04-13,19,23
2024-04-13,20,24
2024-04-13,21,44
2024-04-13,22,33
2024-04-13,23,19
2024-04-14,0,35
2024-04-14,1,45
2024-04-14,2,24
2024-04-14,3,15
2024-04-14,4,40
2024-04-14,5,15
2024-04-14,6,42
2024-04-14,7,34
2024-04-14,8,13
2024-04-14,9,37
2024-04-14,10,17
2024-04-14,11,7
2024-04-14,12,38
2024-04-14,13,17
2024-04-14,14,43
2024-04-14,15,37
2024-04-14,16,19
2024-04-14,17,48
2024-04-14,18,6
2024-04-14,19,27
2024-04-14,20,25
2024-04-14,21,9
2024-04-14,22,34
2024-04-14,23,43
2024-04-15,0,33
2024-04-15,1,36
2024-04-15,2,39
2024-04-15,3,32
2024-04-15,4,38
2024-04-15,5,18
2024-04-15,6,27
2024-04-15,7,7
2024-04-15,8,20
2024-04-15,9,13
2024-04-15,10,9
2024-04-15,11,29
2024-04-15,12,39
2024-04-15,13,30
2024-04-15,14,12
2024-04-15,15,46
2024-04-15,16,34
2024-04-15,17,30
2024-04-15,18,5
2024-04-15,19,18
2024-04-15,20,13
2024-04-15,21,32
2024-04-15,22,28
2024-04-15,23,37
2024-04-16,0,31
2024-04-16,1,40
2024-04-16,2,17
2024-04-16,3,50
2024-04-16,4,28
2024-04-16,5,48
2024-04-16,6,30
2024-04-16,7,20
2024-04-16,8,20
2024-04-16,9,28
2024-04-16,10,13
2024-04-16,11,35
2024-04-16,12,26
2024-04-16,13,43
2024-04-16,14,9
2024-04-16,15,24
2024-04-16,16,25
2024-04-16,17,5
2024-04-16,18,5
2024-04-16,19,15
2024-04-16,20,33
2024-04-16,21,15
2024-04-16,22,42
2024-04-16,23,14
2024-04-17,0,36
2024-04-17,1,32
2024-04-17,2,36
2024-04-17,3,15
2024-04-17,4,38
2024-04-17,5,46
2024-04-17,6,42
2024-04-17,7,43
2024-04-17,8,49
2024-04-17,9,16
2024-04-17,10,27
2024-04-17,11,38
2024-04-17,12,29
2024-04-17,13,49
2024-04-17,14,16
2024-04-17,15,48
2024-04-17,16,35
2024-04-17,17,37
2024-04-17,18,44
2024-04-17,19,40
2024-04-17,20,22
2024-04-17,21,11
2024-04-17,22,30
2024-04-17,23,22
2024-04-18,0,45
2024-04-18,1,11
2024-04-18,2,19
2024-04-18,3,28
2024-04-18,4,40
2024-04-18,5,37
2024-04-18,6,14
2024-04-18,7,37
2024-04-18,8,27
2024-04-18,9,41
2024-04-18,10,20
2024-04-18,11,31
2024-04-18,12,15
2024-04-18,13,10
2024-04-18,14,8
2024-04-18,15,38
2024-04-18,16,8
2024-04-18,17,13
2024-04-18,18,12
2024-04-18,19,39
2024-04-18,20,16
2024-04-18,21,7
2024-04-18,22,15
2024-04-18,23,36
2024-04-19,0,34
2024-04-19,1,28
2024-04-19,2,21
2024-04-19,3,30
2024-04-19,4,37
2024-04-19,5,48
2024-04-19,6,10
2024-04-19,7,31
2024-04-19,8,7
2024-04-19,9,22
2024-04-19,10,27
2024-04-19,11,24
2024-04-19,12,39
2024-04-19,13,23
2024-04-19,14,36
2024-04-19,15,23
2024-04-19,16,13
2024-04-19,17,15
2024-04-19,18,14
2024-04-19,19,36
2024-04-19,20,36
2024-04-19,21,8
2024-04-19,22,5
2024-04-19,23,20
2024-04-20,0,28
2024-04-20,1,24
2024-04-20,2,41
2024-04-20,3,46
2024-04-20,4,17
2024-04-20,5,39
2024-04-20,6,8
2024-04-20,7,22
2024-04-20,8,22
2024-04-20,9,24
2024-04-20,10,35
2024-04-20,11,24
2024-04-20,12,24
2024-04-20,13,49
2024-04-20,14,18
2024-04-20,15,49
2024-04-20,16,17
2024-04-20,17,21
2024-04-20,18,11
2024-04-20,19,8
2024-04-20,20,16
2024-04-20,21,46
2024-04-20,22,36
2024-04-20,23,6
2024-04-21,0,41
2024-04-21,1,16
2024-04-21,2,19
2024-04-21,3,18
2024-04-21,4,25
2024-04-21,5,5
2024-04-21,6,24
2024-04-21,7,23
2024-04-21,8,24
2024-04-21,9,50
2024-04-21,10,35
2024-04-21,11,43
2024-04-21,12,19
2024-04-21,13,33
2024-04-21,14,13
2024-04-21,15,9
2024-04-21,16,11
2024-04-21,17,25
2024-04-21,18,25
2024-04-21,19,8
2024-04-21,20,25
2024-04-21,21,33
2024-04-21,22,44
2024-04-21,23,38
2024-04-22,0,38
2024-04-22,1,7
2024-04-22,2,20
2024-04-22,3,38
2024-04-22,4,9
2024-04-22,5,34
2024-04-22,6,8
2024-04-22,7,28
2024-04-22,8,25
2024-04-22,9,41
2024-04-22,10,12
2024-04-22,11,50
2024-04-22,12,8
2024-04-22,13,23
2024-04-22,14,49
2024-04-22,15,13
2024-04-22,16,46
2024-04-22,17,22
2024-04-22,18,42
2024-04-22,19,35
2024-04-22,20,25
2024-04-22,21,36
2024-04-22,22,38
2024-04-22,23,30
2024-04-23,0,15
2024-04-23,1,16
2024-04-23,2,31
2024-04-23,3,17
2024-04-23,4,11
2024-04-23,5,36
2024-04-23,6,16
2024-04-23,7,35
2024-04-23,8,20
2024-04-23,9,16
2024-04-23,10,37
2024-04-23,11,28
2024-04-23,12,18
2024-04-23,13,45
2024-04-23,14,43
2024-04-23,15,29
2024-04-23,16,21
2024-04-23,17,31
2024-04-23,18,45
2024-04-23,19,37
2024-04-23,20,38
2024-04-23,21,43
2024-04-23,22,27
2024-04-23,23,27
2024-04-24,0,24
2024-04-24,1,21
2024-04-24,2,42
2024-04-24,3,7
2024-04-24,4,37
2024-04-24,5,45
2024-04-24,6,29
2024-04-24,7,49
2024-04-24,8,47
2024-04-24,9,38
2024-04-24,10,15
2024-04-24,11,28
2024-04-24,12,36
2024-04-24,13,5
2024-04-24,14,7
2024-04-24,15,33
2024-04-24,16,48
2024-04-24,17,19
2024-04-24,18,43
2024-04-24,19,42
2024-04-24,20,33
2024-04-24,21,33
2024-04-24,22,12
2024-04-24,23,21
2024-04-25,0,24
2024-04-25,1,5
2024-04-25,2,30
2024-04-25,3,15
2024-04-25,4,43
2024-04-25,5,12
2024-04-25,6,34
2024-04-25,7,50
2024-04-25,8,38
2024-04-25,9,33
2024-04-25,10,47
2024-04-25,11,44
2024-04-25,12,37
2024-04-25,13,35
2024-04-25,14,20
2024-04-25,15,18
2024-04-25,16,40
2024-04-25,17,48
2024-04-25,18,36
2024-04-25,19,9
2024-04-25,20,42
2024-04-25,21,26
2024-04-25,22,9
2024-04-25,23,5
2024-04-26,0,42
2024-04-26,1,32
2024-04-26,2,11
2024-04-26,3,41
2024-04-26,4,23
2024-04-26,5,50
2024-04-26,6,19
2024-04-26,7,17
2024-04-26,8,15
2024-04-26,9,44
2024-04-26,10,26
2024-04-26,11,21
2024-04-26,12,19
2024-04-26,13,16
2024-04-26,14,41
2024-04-26,15,39
2024-04-26,16,21
2024-04-26,17,20
2024-04-26,18,19
2024-04-26,19,30
2024-04-26,20,25
2024-04-26,21,9
2024-04-26,22,5
2024-04-26,23,43
2024-04-27,0,11
2024-04-27,1,30
2024-04-27,2,50
2024-04-27,3,34
2024-04-27,4,9
2024-04-27,5,21
2024-04-27,6,35
2024-04-27,7,28
2024-04-27,8,7
2024-04-27,9,12
2024-04-27,10,25
2024-04-27,11,34
2024-04-27,12,32
2024-04-27,13,45
2024-04-27,14,29
2024-04-27,15,48
2024-04-27,16,46
2024-04-27,17,32
2024-04-27,18,5
2024-04-27,19,6
2024-04-27,20,44
2024-04-27,21,40
2024-04-27,22,27
2024-04-27,23,7
2024-04-28,0,15
2024-04-28,1,27
2024-04-28,2,8
2024-04-28,3,10
2024-04-28,4,13
2024-04-28,5,13
2024-04-28,6,30
2024-04-28,7,32
2024-04-28,8,10
2024-04-28,9,32
2024-04-28,10,23
2024-04-28,11,50
2024-04-28,12,44
2024-04-28,13,10
2024-04-28,14,31
2024-04-28,15,26
2024-04-28,16,42
2024-04-28,17,42
2024-04-28,18,39
2024-04-28,19,39
2024-04-28,20,36
2024-04-28,21,9
2024-04-28,22,41
2024-04-28,23,30
2024-04-29,0,20
2024-04-29,1,39
2024-04-29,2,29
2024-04-29,3,9
2024-04-29,4,47
2024-04-29,5,28
2024-04-29,6,13
2024-04-29,7,24
2024-04-29,8,28
2024-04-29,9,19
2024-04-29,10,20
2024-04-29,11,25
2024-04-29,12,22
2024-04-29,13,27
2024-04-29,14,45
2024-04-29,15,30
2024-04-29,16,36
2024-04-29,17,16
2024-04-29,18,14
2024-04-29,19,21
2024-04-29,20,33
2024-04-29,21,44
2024-04-29,22,31
2024-04-29,23,42
2024-04-30,0,50
2024-04-30,1,10
2024-04-30,2,9
2024-04-30,3,29
2024-04-30,4,37
2024-04-30,5,47
2024-04-30,6,9
2024-04-30,7,35
2024-04-30,8,45
2024-04-30,9,41
2024-04-30,10,35
2024-04-30,11,13
2024-04-30,12,43
2024-04-30,13,34
2024-04-30,14,13
2024-04-30,15,32
2024-04-30,16,27
2024-04-30,17,46
2024-04-30,18,47
2024-04-30,19,12
2024-04-30,20,39
2024-04-30,21,10
2024-04-30,22,15
2024-04-30,23,29
2024-05-01,0,39
2024-05-01,1,35
2024-05-01,2,39
2024-05-01,3,45
2024-05-01,4,27
2024-05-01,5,10
2024-05-01,6,34
2024-05-01,7,37
2024-05-01,8,18
2024-05-01,9,15
2024-05-01,10,24
2024-05-01,11,28
2024-05-01,12,31
2024-05-01,13,15
2024-05-01,14,24
2024-05-01,15,50
2024-05-01,16,24
2024-05-01,17,9
2024-05-01,18,14
2024-05-01,19,47
2024-05-01,20,7
2024-05-01,21,14
2024-05-01,22,47
2024-05-01,23,30
2024-05-02,0,50
2024-05-02,1,48
2024-05-02,2,28
2024-05-02,3,31
2024-05-02,4,27
2024-05-02,5,8
2024-05-02,6,5
2024-05-02,7,48
2024-05-02,8,27
2024-05-02,9,49
2024-05-02,10,49
2024-05-02,11,39
2024-05-02,12,16
2024-05-02,13,44
2024-05-02,14,25
2024-05-02,15,15
2024-05-02,16,38
2024-05-02,17,17
2024-05-02,18,42
2024-05-02,19,40
2024-05-02,20,30
2024-05-02,21,36
2024-05-02,22,45
2024-05-02,23,28
2024-05-03,0,19
2024-05-03,1,26
2024-05-03,2,16
2024-05-03,3,19
2024-05-03,4,23
2024-05-03,5,24
2024-05-03,6,25
2024-05-03,7,43
2024-05-03,8,33
2024-05-03,9,8
2024-05-03,10,5
2024-05-03,11,13
2024-05-03,12,45
2024-05-03,13,20
2024-05-03,14,13
2024-05-03,15,28
2024-05-03,16,20
2024-05-03,17,22
2024-05-03,18,12
2024-05-03,19,7
2024-05-03,20,5
2024-05-03,21,18
2024-05-03,22,31
2024-05-03,23,28
2024-05-04,0,12
2024-05-04,1,18
2024-05-04,2,11
2024-05-04,3,8
2024-05-04,4,11
2024-05-04,5,45
2024-05-04,6,20
2024-05-04,7,5
2024-05-04,8,28
2024-05-04,9,34
2024-05-04,10,16
2024-05-04,11,45
2024-05-04,12,35
2024-05-04,13,45
2024-05-04,14,20
2024-05-04,15,49
2024-05-04,16,35
2024-05-04,17,12
2024-05-04,18,25
2024-05-04,19,16
2024-05-04,20,43
2024-05-04,21,26
2024-05-04,22,10
2024-05-04,23,6
2024-05-05,0,11
2024-05-05,1,29
2024-05-05,2,36
2024-05-05,3,31
2024-05-05,4,19
2024-05-05,5,19
2024-05-05,6,7
2024-05-05,7,24
2024-05-05,8,37
2024-05-05,9,18
2024-05-05,10,7
2024-05-05,11,44
2024-05-05,12,49
2024-05-05,13,44
2024-05-05,14,10
2024-05-05,15,44
2024-05-05,16,44
2024-05-05,17,23
2024-05-05,18,26
2024-05-05,19,14
2024-05-05,20,42
2024-05-05,21,29
2024-05-05,22,22
2024-05-05,23,46
2024-05-06,0,46
2024-05-06,1,37
2024-05-06,2,36
2024-05-06,3,41
2024-05-06,4,29
2024-05-06,5,35
2024-05-06,6,44
2024-05-06,7,20
2024-05-06,8,15
2024-05-06,9,7
2024-05-06,10,16
2024-05-06,11,50
2024-05-06,12,41
2024-05-06,13,5
2024-05-06,14,11
2024-05-06,15,43
2024-05-06,16,17
2024-05-06,17,50
2024-05-06,18,23
2024-05-06,19,29
2024-05-06,20,28
2024-05-06,21,34
2024-05-06,22,5
2024-05-06,23,26
2024-05-07,0,17
2024-05-07,1,31
2024-05-07,2,50
2024-05-07,3,50
2024-05-07,4,20
2024-05-07,5,18
2024-05-07,6,50
2024-05-07,7,32
2024-05-07,8,31
2024-05-07,9,44
2024-05-07,10,22
2024-05-07,11,5
2024-05-07,12,45
2024-05-07,13,35
2024-05-07,14,48
2024-05-07,15,29
2024-05-07,16,34
2024-05-07,17,15
2024-05-07,18,48
2024-05-07,19,40
2024-05-07,20,29
2024-05-07,21,22
2024-05-07,22,38
2024-05-07,23,36
2024-05-08,0,11
2024-05-08,1,49
2024-05-08,2,17
2024-05-08,3,25
2024-05-08,4,37
2024-05-08,5,50
2024-05-08,6,5
2024-05-08,7,37
2024-05-08,8,35
2024-05-08,9,19
2024-05-08,10,49
2024-05-08,11,33
2024-05-08,12,17
2024-05-08,13,16
2024-05-08,14,45
2024-05-08,15,16
2024-05-08,16,23
2024-05-08,17,48
2024-05-08,18,11
2024-05-08,19,27
2024-05-08,20,22
2024-05-08,21,42
2024-05-08,22,32
2024-05-08,23,8
2024-05-09,0,19
2024-05-09,1,25
2024-05-09,2,5
2024-05-09,3,36
2024-05-09,4,24
2024-05-09,5,24
2024-05-09,6,24
2024-05-09,7,5
2024-05-09,8,40
2024-05-09,9,7
2024-05-09,10,6
2024-05-09,11,37
2024-05-09,12,50
2024-05-09,13,6
2024-05-09,14,28
2024-05-09,15,19
2024-05-09,16,49
2024-05-09,17,22
2024-05-09,18,15
2024-05-09,19,35
2024-05-09,20,23
2024-05-09,21,47
2024-05-09,22,13
2024-05-09,23,41
2024-05-10,0,33
2024-05-10,1,38
2024-05-10,2,11
2024-05-10,3,15
2024-05-10,4,21
2024-05-10,5,11
2024-05-10,6,48
2024-05-10,7,43
2024-05-10,8,33
2024-05-10,9,48
2024-05-10,10,39
2024-05-10,11,21
2024-05-10,12,23
2024-05-10,13,30
2024-05-10,14,33
2024-05-10,15,49
2024-05-10,16,13
2024-05-10,17,11
2024-05-10,18,9
2024-05-10,19,34
2024-05-10,20,36
2024-05-10,21,41
2024-05-10,22,7
2024-05-10,23,9
2024-05-11,0,16
2024-05-11,1,19
2024-05-11,2,29
2024-05-11,3,24
2024-05-11,4,44
2024-05-11,5,10
2024-05-11,6,12
2024-05-11,7,47
2024-05-11,8,50
2024-05-11,9,24
2024-05-11,10,16
2024-05-11,11,46
2024-05-11,12,6
2024-05-11,13,6
2024-05-11,14,41
2024-05-11,15,37
2024-05-11,16,16
2024-05-11,17,50
2024-05-11,18,26
2024-05-11,19,44
2024-05-11,20,14
2024-05-11,21,42
2024-05-11,22,17
2024-05-11,23,27
2024-05-12,0,46
2024-05-12,1,31
2024-05-12,2,37
2024-05-12,3,9
2024-05-12,4,36
2024-05-12,5,16
2024-05-12,6,49
2024-05-12,7,23
2024-05-12,8,36
2024-05-12,9,40
2024-05-12,10,13
2024-05-12,11,27
2024-05-12,12,24
2024-05-12,13,25
2024-05-12,14,45
2024-05-12,15,31
2024-05-12,16,12
2024-05-12,17,49
2024-05-12,18,33
2024-05-12,19,21
2024-05-12,20,29
2024-05-12,21,45
2024-05-12,22,43
2024-05-12,23,41
2024-05-13,0,8
2024-05-13,1,41
2024-05-13,2,9
2024-05-13,3,9
2024-05-13,4,41
2024-05-13,5,12
2024-05-13,6,46
2024-05-13,7,45
2024-05-13,8,18
2024-05-13,9,22
2024-05-13,10,49
2024-05-13,11,42
2024-05-13,12,38
2024-05-13,13,12
2024-05-13,14,21
2024-05-13,15,31
2024-05-13,16,27
2024-05-13,17,27
2024-05-13,18,11
2024-05-13,19,40
2024-05-13,20,43
2024-05-13,21,23
2024-05-13,22,7
2024-05-13,23,11
2024-05-14,0,39
2024-05-14,1,35
2024-05-14,2,13
2024-05-14,3,8
2024-05-14,4,13
2024-05-14,5,39
2024-05-14,6,33
2024-05-14,7,29
2024-05-14,8,46
2024-05-14,9,22
2024-05-14,10,25
2024-05-14,11,24
2024-05-14,12,38
2024-05-14,13,11
2024-05-14,14,38
2024-05-14,15,39
2024-05-14,16,12
2024-05-14,17,20
2024-05-14,18,46
2024-05-14,19,21
2024-05-14,20,49
2024-05-14,21,34
2024-05-14,22,19
2024-05-14,23,16
2024-05-15,0,41
2024-05-15,1,48
2024-05-15,2,20
2024-05-15,3,19
2024-05-15,4,47
2024-05-15,5,16
2024-05-15,6,17
2024-05-15,7,49
2024-05-15,8,43
2024-05-15,9,12
2024-05-15,10,7
2024-05-15,11,17
2024-05-15,12,43
2024-05-15,13,27
2024-05-15,14,26
2024-05-15,15,5
2024-05-15,16,18
2024-05-15,17,44
2024-05-15,18,12
2024-05-15,19,15
2024-05-15,20,43
2024-05-15,21,30
2024-05-15,22,15
2024-05-15,23,48
2024-05-16,0,14
2024-05-16,1,14
2024-05-16,2,12
2024-05-16,3,47
2024-05-16,4,33
2024-05-16,5,27
2024-05-16,6,48
2024-05-16,7,48
2024-05-16,8,23
2024-05-16,9,23
2024-05-16,10,47
2024-05-16,11,15
2024-05-16,12,35
2024-05-16,13,22
2024-05-16,14,19
2024-05-16,15,12
2024-05-16,16,17
2024-05-16,17,37
2024-05-16,18,38
2024-05-16,19,26
2024-05-16,20,25
2024-05-16,21,23
2024-05-16,22,28
2024-05-16,23,45
2024-05-17,0,7
2024-05-17,1,12
2024-05-17,2,10
2024-05-17,3,35
2024-05-17,4,5
2024-05-17,5,5
2024-05-17,6,32
2024-05-17,7,7
2024-05-17,8,7
2024-05-17,9,41
2024-05-17,10,41
2024-05-17,11,37
2024-05-17,12,28
2024-05-17,13,30
2024-05-17,14,46
2024-05-17,15,33
2024-05-17,16,8
2024-05-17,17,34
2024-05-17,18,11
2024-05-17,19,37
2024-05-17,20,26
2024-05-17,21,40
2024-05-17,22,13
2024-05-17,23,39
2024-05-18,0,27
2024-05-18,1,19
2024-05-18,2,39
2024-05-18,3,17
2024-05-18,4,20
2024-05-18,5,26
2024-05-18,6,36
2024-05-18,7,23
2024-05-18,8,46
2024-05-18,9,39
2024-05-18,10,44
2024-05-18,11,14
2024-05-18,12,37
2024-05-18,13,24
2024-05-18,14,33
2024-05-18,15,36
2024-05-18,16,48
2024-05-18,17,14
2024-05-18,18,5
2024-05-18,19,14
2024-05-18,20,26
2024-05-18,21,6
2024-05-18,22,34
2024-05-18,23,46
2024-05-19,0,29
2024-05-19,1,37
2024-05-19,2,33
2024-05-19,3,5
2024-05-19,4,5
2024-05-19,5,45
2024-05-19,6,24
2024-05-19,7,40
2024-05-19,8,17
2024-05-19,9,43
2024-05-19,10,41
2024-05-19,11,42
2024-05-19,12,10
2024-05-19,13,19
2024-05-19,14,47
2024-05-19,15,11
2024-05-19,16,34
2024-05-19,17,49
2024-05-19,18,29
2024-05-19,19,32
2024-05-19,20,8
2024-05-19,21,50
2024-05-19,22,44
2024-05-19,23,38
2024-05-20,0,39
2024-05-20,1,25
2024-05-20,2,31
2024-05-20,3,12
2024-05-20,4,40
2024-05-20,5,13
2024-05-20,6,25
2024-05-20,7,29
2024-05-20,8,30
2024-05-20,9,17
2024-05-20,10,10
2024-05-20,11,32
2024-05-20,12,37
2024-05-20,13,5
2024-05-20,14,11
2024-05-20,15,34
2024-05-20,16,25
2024-05-20,17,15
2024-05-20,18,10
2024-05-20,19,17
2024-05-20,20,13
2024-05-20,21,39
2024-05-20,22,39
2024-05-20,23,33
2024-05-21,0,42
2024-05-21,1,15
2024-05-21,2,28
2024-05-21,3,39
2024-05-21,4,38
2024-05-21,5,5
2024-05-21,6,36
2024-05-21,7,16
2024-05-21,8,14
2024-05-21,9,48
2024-05-21,10,43
2024-05-21,11,37
2024-05-21,12,47
2024-05-21,13,40
2024-05-21,14,37
2024-05-21,15,26
2024-05-21,16,42
2024-05-21,17,30
2024-05-21,18,49
2024-05-21,19,21
2024-05-21,20,26
2024-05-21,21,21
2024-05-21,22,14
2024-05-21,23,23
2024-05-22,0,39
2024-05-22,1,6
2024-05-22,2,41
2024-05-22,3,36
2024-05-22,4,49
2024-05-22,5,22
2024-05-22,6,31
2024-05-22,7,11
2024-05-22,8,49
2024-05-22,9,13
2024-05-22,10,28
2024-05-22,11,37
2024-05-22,12,19
2024-05-22,13,25
2024-05-22,14,36
2024-05-22,15,41
2024-05-22,16,28
2024-05-22,17,44
2024-05-22,18,18
2024-05-22,19,11
2024-05-22,20,6
2024-05-22,21,14
2024-05-22,22,37
2024-05-22,23,9
2024-05-23,0,17
2024-05-23,1,39
2024-05-23,2,8
2024-05-23,3,13
2024-05-23,4,49
2024-05-23,5,32
2024-05-23,6,28
2024-05-23,7,22
2024-05-23,8,35
2024-05-23,9,38
2024-05-23,10,6
2024-05-23,11,9
2024-05-23,12,43
2024-05-23,13,13
2024-05-23,14,10
2024-05-23,15,21
2024-05-23,16,41
2024-05-23,17,26
2024-05-23,18,17
2024-05-23,19,20
2024-05-23,20,38
2024-05-23,21,34
2024-05-23,22,11
2024-05-23,23,7
2024-05-24,0,40
2024-05-24,1,47
2024-05-24,2,46
2024-05-24,3,14
2024-05-24,4,34
2024-05-24,5,30
2024-05-24,6,20
2024-05-24,7,12
2024-05-24,8,35
2024-05-24,9,28
2024-05-24,10,36
2024-05-24,11,47
2024-05-24,12,15
2024-05-24,13,47
2024-05-24,14,27
2024-05-24,15,36
2024-05-24,16,5
2024-05-24,17,37
2024-05-24,18,46
2024-05-24,19,29
2024-05-24,20,30
2024-05-24,21,39
2024-05-24,22,48
2024-05-24,23,29
2024-05-25,0,10
2024-05-25,1,7
2024-05-25,2,9
2024-05-25,3,30
2024-05-25,4,40
2024-05-25,5,25
2024-05-25,6,42
2024-05-25,7,14
2024-05-25,8,44
2024-05-25,9,36
2024-05-25,10,20
2024-05-25,11,19
2024-05-25,12,23
2024-05-25,13,22
2024-05-25,14,45
2024-05-25,15,34
2024-05-25,16,48
2024-05-25,17,26
2024-05-25,18,44
2024-05-25,19,33
2024-05-25,20,44
2024-05-25,21,47
2024-05-25,22,9
2024-05-25,23,19
2024-05-26,0,44
2024-05-26,1,17
2024-05-26,2,25
2024-05-26,3,35
2024-05-26,4,41
2024-05-26,5,11
2024-05-26,6,18
2024-05-26,7,34
2024-05-26,8,37
2024-05-26,9,23
2024-05-26,10,28
2024-05-26,11,30
2024-05-26,12,40
2024-05-26,13,20
2024-05-26,14,37
2024-05-26,15,15
2024-05-26,16,29
2024-05-26,17,12
2024-05-26,18,24
